netflix_id,title,image,imdb_rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,updated_db,item_category
70112500,Moon,https://www.whats-on-netflix.com/wp-content/uploads/covers/moon.jpeg,7.9/10,https://www.whats-on-netflix.com/clickout?netflixid=70112500,,Movie,,2009,R,"As he nears the end of a lonely three-year stint on the moon base Sarang, astronaut Sam Bell begins to hear and see strange things.","Drama, Mystery, Sci-Fi","Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw",Duncan Jones,97 min,English,"Mar 28, 2020",What’s New on Netflix
70112730,The Taking of Pelham 123,https://www.whats-on-netflix.com/wp-content/uploads/covers/thetakingofpelham123.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=70112730,,Movie,,2009,R,"When a group of hijackers takes passengers aboard a subway train hostage and demand a ransom, it's up to dispatcher Walter Garber to bring them down.","Action, Crime, Thriller","Denzel Washington, John Travolta, Luis Guzmán, Victor Gojcaj",Tony Scott,106 min,English,"Mar 28, 2020",What’s New on Netflix
70112731,Shorts,https://www.whats-on-netflix.com/wp-content/uploads/covers/shorts.jpeg,4.8/10,https://www.whats-on-netflix.com/clickout?netflixid=70112731,,Movie,,2009,PG,Chaos erupts when locals learn that an 11-year-old boy has discovered a mysterious rock that grants the wishes of whoever possesses it.,"Comedy, Family, Fantasy","Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon",Robert Rodriguez,89 min,English,"Mar 28, 2020",What’s New on Netflix
70112732,Julie & Julia,https://www.whats-on-netflix.com/wp-content/uploads/covers/juliejulia.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70112732,,Movie,,1956,PG-13,"In this heartwarming tale, Julie Powell decides to spice up her uneventful life by cooking all 524 recipes outlined in Julia Child's classic cookbook.","Crime, Drama, Film-Noir, Mystery, Thriller","Doris Day, Louis Jourdan, Barry Sullivan, Frank Lovejoy",Andrew L. Stone,99 min,English,"Mar 28, 2020",What’s New on Netflix
70112740,Sergio,https://www.whats-on-netflix.com/wp-content/uploads/covers/sergio.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=70112740,,Movie,,2009,TV-14,"This moving documentary profiles Sergio Vieira de Mello, the charismatic U.N. High Commissioner of Human Rights, who was killed by terrorists in Iraq.",Documentary,"Tony Blair, Paul Bremer, Gilda Vieira de Mello, Sérgio Vieira de Mello",Greg Barker,90 min,English,"Mar 28, 2020",What’s New on Netflix
70113002,The Hangover,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehangover.jpeg,7.7/10,https://www.whats-on-netflix.com/clickout?netflixid=70113002,,Movie,,2009,R,"When three friends finally wake up after a wild bachelor party, they can't locate their best friend, who's supposed to be tying the knot.",Comedy,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha",Todd Phillips,100 min,English,"Mar 28, 2020",What’s New on Netflix
70113003,My Sister's Keeper,https://www.whats-on-netflix.com/wp-content/uploads/covers/mysisterskeeper.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=70113003,,Movie,,2009,PG-13,A former defense attorney finds herself back in court when she and her husband are sued for medical emancipation by their 11-year-old daughter.,"Drama, Family","Abigail Breslin, Walter Raney, Sofia Vassilieva, Cameron Diaz",Nick Cassavetes,109 min,English,"Mar 28, 2020",What’s New on Netflix
70113005,District 9,https://www.whats-on-netflix.com/wp-content/uploads/covers/district9.jpeg,7.9/10,https://www.whats-on-netflix.com/clickout?netflixid=70113005,,Movie,,2009,R,"After years of segregation and forced labor, a race of stranded aliens enlists in a resistance movement spearheaded by a rogue government agent.","Action, Sci-Fi, Thriller","Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike",Neill Blomkamp,112 min,English,"Mar 28, 2020",What’s New on Netflix
70113006,The Final Destination,https://www.whats-on-netflix.com/wp-content/uploads/covers/thefinaldestination.jpeg,5.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70113006,,Movie,,2009,R,"Nick O'Bannon thinks he's cheated death when he keeps a grisly premonition from becoming reality, but he soon realizes that fate has other plans.","Horror, Thriller","Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb",David R. Ellis,82 min,English,"Mar 28, 2020",What’s New on Netflix
70113341,Bal Ganesh and friends from Zeba,https://www.whats-on-netflix.com/wp-content/uploads/covers/balganeshandfriendsfromzeba.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=70113341,,Movie,,2019,TV-Y7,Elephant god Bal Ganesh's three devotees travel to planet Zeba to share his spiritual teachings and childhood tales with their extraterrestrial friends.,Children,"Vidit Kumar, Parminder Ghumman, Neshma Chemburkar, Samay Thakkar, Sairaj Naik, Sanjeev Tiwari",Vijay S. Bhanushali,79 mins,Hindi,"Mar 28, 2020",What’s New on Netflix
70113753,Class Act,https://www.whats-on-netflix.com/wp-content/uploads/covers/classact.jpeg,6.1/10,https://www.whats-on-netflix.com/clickout?netflixid=70113753,,Movie,,1992,PG-13,Rappers Kid 'n Play star in this goofy mistaken-identity comedy that has them living the other's life when their high school records get mixed up.,Comedy,"Christopher Reid, Christopher Martin, Andre Rosey Brown, Meshach Taylor",Randall Miller,98 min,English,"Mar 28, 2020",What’s New on Netflix
70114342,The Book of Eli,https://www.whats-on-netflix.com/wp-content/uploads/covers/thebookofeli.jpeg,6.9/10,https://www.whats-on-netflix.com/clickout?netflixid=70114342,,Movie,,2010,R,"Determined to protect a sacred text that promises to save humanity, Eli goes on a quest westward across the barren, postapocalyptic country.","Action, Adventure, Drama, Thriller","Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson","Albert Hughes, Allen Hughes",118 min,English,"Mar 28, 2020",What’s New on Netflix
70114467,Luck by Chance,https://www.whats-on-netflix.com/wp-content/uploads/covers/luckbychance.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=70114467,,Movie,,2009,TV-14,"When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend.",Drama,"Farhan Akhtar, Konkona Sen Sharma, Rishi Kapoor, Dimple Kapadia",Zoya Akhtar,156 min,Hindi,"Mar 28, 2020",What’s New on Netflix
70117289,She's Out of My League,https://www.whats-on-netflix.com/wp-content/uploads/covers/shesoutofmyleague.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=70117289,,Movie,,2010,R,"When average-guy Kirk starts dating drop-dead-gorgeous Molly, his friends don't see it lasting, so Kirk does everything he can to avoid losing Molly.","Comedy, Romance","Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",Jim Field Smith,104 min,English,"Mar 28, 2020",What’s New on Netflix
70117293,The Men Who Stare at Goats,https://www.whats-on-netflix.com/wp-content/uploads/covers/themenwhostareatgoats.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70117293,,Movie,,2009,R,"A journalist latches onto an unbelievable story in Iraq when he meets Lyn, a man of mysterious origins who reveals he was a ""warrior monk.""","Comedy, War","George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey",Grant Heslov,94 min,English,"Mar 28, 2020",What’s New on Netflix
70117294,Takers,https://www.whats-on-netflix.com/wp-content/uploads/covers/takers.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70117294,,Movie,,2010,PG-13,A motley crew of bank robbers plans their next heist after a former colleague convinces them to target an armored car carrying $20 million.,"Action, Crime, Thriller","Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy",John Luessenhop,107 min,English,"Mar 28, 2020",What’s New on Netflix
70117297,A Single Man,https://www.whats-on-netflix.com/wp-content/uploads/covers/asingleman.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=70117297,,Movie,,2009,R,This stream-of-consciousness drama centers on a day in the life of a gay college professor who's reeling from his longtime lover's recent death.,"Drama, Romance","Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode",Tom Ford,99 min,English,"Mar 28, 2020",What’s New on Netflix
70117302,Dear John,https://www.whats-on-netflix.com/wp-content/uploads/covers/dearjohn.jpeg,6.3/10,https://www.whats-on-netflix.com/clickout?netflixid=70117302,,Movie,,2010,PG-13,"While on leave, a U.S. soldier falls for a Southern college student, but when he must reenlist, their handwritten letters hold the lovers together.","Drama, Romance, War","Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas",Lasse Hallström,108 min,English,"Mar 28, 2020",What’s New on Netflix
70117305,Legion,https://www.whats-on-netflix.com/wp-content/uploads/covers/legion.jpeg,5.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70117305,,Movie,,2010,R,A motley crew of apocalypse survivors living at an abandoned truck stop never suspects that the pregnant woman among them is carrying the Messiah.,"Action, Adventure, Fantasy, History, Horror, Sci-Fi","Paul Bettany, Lucas Black, Tyrese Gibson, Adrianne Palicki",Scott Stewart,100 min,English,"Mar 28, 2020",What’s New on Netflix
70117322,From Paris with Love,https://www.whats-on-netflix.com/wp-content/uploads/covers/frompariswithlove.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=70117322,,Movie,,2010,R,A low-level intelligence agent gets pulled into action and espionage above his pay grade when he's ordered to assist a trigger-happy senior agent.,"Action, Crime, Thriller","John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden",Pierre Morel,92 min,English,"Mar 28, 2020",What’s New on Netflix
70117354,The Beast Stalker,https://www.whats-on-netflix.com/wp-content/uploads/covers/thebeaststalker.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=70117354,,Movie,,2008,TV-MA,"Feeling guilty after a high-speed chase leaves a girl dead, a determined sergeant pursues the crime boss who triggered the fatal car accident.","Action, Crime","Nicholas Tse, Nick Cheung, Zhang Jing-chu, Miao Pu, Liu Kai-chi, Philip Keung",Dante Lam,109 mins,Cantonese,"Mar 28, 2020",What’s New on Netflix
70117902,Up in the Air,https://www.whats-on-netflix.com/wp-content/uploads/covers/upintheair.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=70117902,,Movie,,2009,R,"Ryan Bingham flies around the country firing employees on behalf of companies, but he faces losing the job he savors to recent college grad Natalie.","Comedy, Drama, Romance","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",Jason Reitman,109 min,English,"Mar 28, 2020",What’s New on Netflix
70118155,Garfield's Pet Force,https://www.whats-on-netflix.com/wp-content/uploads/covers/garfieldspetforce.jpeg,4.1/10,https://www.whats-on-netflix.com/clickout?netflixid=70118155,,Movie,,2009,G,"When an alien menace and her army of undead minions threaten to enslave the world, Garfield heads a team of comic-strip superheroes to save the day.","Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi","Frank Welker, Vanessa Marshall, Gregg Berger, Wally Wingert",Mark A.Z. Dippé,73 min,English,"Mar 28, 2020",What’s New on Netflix
70118779,Invictus,https://www.whats-on-netflix.com/wp-content/uploads/covers/invictus.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=70118779,,Movie,,2009,PG-13,"After the end of apartheid, newly elected President Nelson Mandela uses the 1995 World Cup rugby matches to unite his people in South Africa.","Biography, Drama, History, Sport","Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng",Clint Eastwood,134 min,English,"Mar 28, 2020",What’s New on Netflix
70118780,Death at a Funeral,https://www.whats-on-netflix.com/wp-content/uploads/covers/deathatafuneral.jpeg,5.7/10,https://www.whats-on-netflix.com/clickout?netflixid=70118780,,Movie,,2010,R,"When a Los Angeles family's patriarch dies, his dutiful eldest son plans the funeral -- which becomes a fiasco thanks to a colorful cast of attendees.",Comedy,"Keith David, Loretta Devine, Peter Dinklage, Ron Glass",Neil LaBute,92 min,English,"Mar 28, 2020",What’s New on Netflix
70118801,Connected,https://www.whats-on-netflix.com/wp-content/uploads/covers/connected.jpeg,6.6/10,https://www.whats-on-netflix.com/clickout?netflixid=70118801,,Movie,,2008,Not Rated,"In this remake of ""Cellular,"" a debt collector becomes embroiled in intrigue after answering a random phone call from a stranger begging for help.","Action, Crime, Thriller","Louis Koo, Barbie Hsu, Nick Cheung, Ye Liu",Benny Chan,110 min,Cantonese,"Mar 28, 2020",What’s New on Netflix
70118953,Oceans,https://www.whats-on-netflix.com/wp-content/uploads/covers/ocans.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=70118953,,Movie,,2009,G,This documentary examines the vital role water plays in human existence and the cause-and-effect interplay between oceans and the environment.,"Documentary, Drama","Pierce Brosnan, Pedro Armendáriz Jr., Jacques Perrin, Matthias Brandt","Jacques Perrin, Jacques Cluzaud(co-director)",84 min,English,"Mar 28, 2020",What’s New on Netflix
70119457,A Nightmare on Elm Street,https://www.whats-on-netflix.com/wp-content/uploads/covers/anightmareonelmstreet.jpeg,5.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70119457,,Movie,,2010,R,"Using a sharp, blade-fingered glove, a disfigured slasher named Freddy Krueger creeps into the night and turns his victims' fears into reality.","Crime, Drama, Horror, Mystery","Jackie Earle Haley, Kyle Gallner, Rooney Mara, Katie Cassidy",Samuel Bayer,95 min,English,"Mar 28, 2020",What’s New on Netflix
70119812,Clash of the Titans,https://www.whats-on-netflix.com/wp-content/uploads/covers/clashofthetitans.jpeg,5.8/10,https://www.whats-on-netflix.com/clickout?netflixid=70119812,,Movie,,2010,PG-13,"If he is to save the life of the beautiful Princess Andromeda, the valiant Perseus must battle a host of powerful, beastly enemies.","Action, Adventure, Fantasy","Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng",Louis Leterrier,106 min,English,"Mar 28, 2020",What’s New on Netflix
70120142,Get Him to the Greek,https://www.whats-on-netflix.com/wp-content/uploads/covers/gethimtothegreek.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=70120142,,Movie,,2010,R,Ambitious young record company intern Aaron must escort an unruly rock star to Los Angeles for the start of his anniversary concert.,"Comedy, Music","Russell Brand, Rose Byrne, Tyler McKinney, Zoe Salmon",Nicholas Stoller,109 min,English,"Mar 28, 2020",What’s New on Netflix
70120340,THE RUM DIARY,https://www.whats-on-netflix.com/wp-content/uploads/covers/therumdiary.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=70120340,,Movie,,2011,R,Johnny Depp stars in this adaptation of Hunter S. Thompson's novel about a boozy journalist who moves to Puerto Rico and falls for a taken woman.,"Comedy, Drama","Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard",Bruce Robinson,119 min,English,"Mar 28, 2020",What’s New on Netflix
70120612,Megamind,https://www.whats-on-netflix.com/wp-content/uploads/covers/megamind.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=70120612,,Movie,,2010,PG,"When cunning supervillain Megamind accidently kills his crime-fighting nemesis, he creates a new enemy who seeks to destroy the world.","Animation, Action, Comedy, Family, Sci-Fi","Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill",Tom McGrath,95 min,English,"Mar 28, 2020",What’s New on Netflix
70121008,Road Trip: Beer Pong,https://www.whats-on-netflix.com/wp-content/uploads/covers/roadtripbeerpong.jpeg,4.9/10,https://www.whats-on-netflix.com/clickout?netflixid=70121008,,Movie,,2009,R,"When three college pals hit the road to compete in a big-time beer pong tournament, their trip morphs into an outrageous odyssey.",Comedy,"DJ Qualls, Mary Cobb, Rhoda Griffis, Preston Jones",Steve Rash,95 min,English,"Mar 28, 2020",What’s New on Netflix
70121092,Cop Out,https://www.whats-on-netflix.com/wp-content/uploads/covers/copout.jpeg,5.6/10,https://www.whats-on-netflix.com/clickout?netflixid=70121092,,Movie,,2010,R,Jimmy Monroe and off-kilter Paul Hodges are two suspended cops trying to track down a stolen and very valuable 1950s baseball card.,"Action, Comedy, Crime, Thriller","Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Cory Fernandez",Kevin Smith,107 min,English,"Mar 28, 2020",What’s New on Netflix
